OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
145901,0,1860,3,1311.918,1154.48784,668.8576
145901,1,438,4,1838,1617.44,608.96
145902,0,57,1,127.92,115.128,65.2146
145902,1,78,9,33.251,29.26088,15.293
145902,2,940,2,198,176.22,100.94
146000,0,1658,2,98.991,85.13226,50.472
146000,1,454,1,539.8,539.8,275.2
146000,2,890,1,100,100,50.98
146001,0,460,1,599.8,599.8,305.8
146002,0,931,1,110,110,56.08
146003,0,115,2,204.9918,204.9918,67.9206
146003,1,1590,6,20.601,17.71686,6.822
146003,2,1668,3,6.291,5.47317,3.204
146004,0,1320,1,43.184,43.184,19.856
146004,1,566,2,1998,1998,918.8
146004,2,1669,8,6.201,5.51889,2.853
146004,3,736,2,236,236,108.52
146004,4,421,3,938,938,431.36
146004,5,1569,2,478.4,420.992,220
146004,6,1426,2,942.4,942.4,312.24
146005,0,342,1,1198,1066.22,550.92
146200,0,2179,3,133.66,133.66,68.142
146201,0,2076,3,114.7918,114.7918,58.5234
146300,0,1591,2,11.394,11.394,5.238
146300,1,1435,3,468.8,445.36,215.584
146301,0,1422,7,481.6,462.336,221.472
146301,1,446,2,439.9,439.9,224.28
146302,0,1793,1,38.7,37.152,19.728
146302,1,1660,1,260.991,258.38109,86.472
146400,0,2456,1,16.3918,14.424784,8.3558
146401,0,424,1,539.9,485.91,275.26
146401,1,2111,5,719.55,719.55,330.8946
146402,0,377,1,1198,1066.22,550.92
146403,0,438,2,1838,1617.44,608.96
146403,1,1349,3,15.984,15.984,8.144
146403,2,421,6,938,862.96,431.36
146500,0,1658,6,98.991,89.0919,50.472
146500,1,453,5,459.8,459.8,234.42
146501,0,1630,3,20.601,18.33489,6.822
146501,1,64,5,148.42,148.42,68.2568
146502,0,2016,3,114.7918,103.31262,58.5234
146502,1,1741,3,25.2,23.184,12.852
146502,2,1455,3,464,408.32,213.376
146503,0,2504,7,15.984,14.06592,8.144
146503,1,519,2,1238,1126.58,410.18
146503,2,490,1,1738,1494.68,575.84
146600,0,2017,3,81.9918,81.171882,41.8036
146600,1,92,2,122.9918,109.462702,40.7458
146600,2,833,3,35.8,30.788,18.26
146600,3,1485,3,368,368,169.232
146601,0,1331,2,43.184,43.184,19.856
146700,0,1634,2,8.991,8.991,4.581
146700,1,1067,1,439.4,439.4,202.059
146701,0,2316,2,65.559,57.03633,33.4232
146702,0,2416,1,60.6718,53.391184,27.9046
146703,0,1329,1,27.184,23.37824,12.496
146703,1,886,2,300,282,99.4
146703,2,494,2,558,507.78,256.6
146703,3,1622,3,197.1,169.506,65.304
146704,0,1069,2,764.4,703.248,253.266
146704,1,1666,2,15.201,13.83291,5.04
146704,2,58,6,127.92,127.92,65.2146
146900,0,1640,4,20.601,20.601,6.822
146900,1,486,9,138,125.58,70.36
146900,2,404,1,2598,2442.12,860.76
147000,0,2110,3,1209.5,1112.74,400.734
147000,1,1270,8,9.035,8.94465,4.602
147000,2,437,9,999.8,919.816,509.72
147001,0,1919,1,229.5918,202.040784,117.055
147001,1,2013,2,546.0708,546.0708,180.9248
147001,2,1144,3,780,780,358.696
147100,0,436,2,738,738,376.26
147101,0,1287,1,101.387,101.387,51.688
147102,0,452,7,439.9,439.9,224.28
147102,1,1299,2,32.5,28.6,14.95
147102,2,1508,1,480,480,220.736
147200,0,853,9,461.8,461.8,153
147200,1,2306,1,98.3918,98.3918,50.1594
147201,0,103,10,94.3,83.927,43.3616
147201,1,368,1,2598,2442.12,860.76
147201,2,93,1,55.268,55.268,28.1752
147202,0,1129,10,567.06,567.06,187.876
147202,1,425,1,738,738,376.26
147300,0,1036,4,239.85,211.068,110.292
147301,0,1595,1,20.601,20.601,6.822
147301,1,1771,3,30.6,26.316,15.597
147400,0,2029,3,81.9918,76.252374,41.8036
147401,0,91,2,122.9918,110.69262,40.7458
147401,1,427,1,938,938,431.36
147402,0,1716,5,63.117,59.32998,29.025
147402,1,1613,4,98.991,96.02127,50.472
147402,2,1822,2,28.8,28.8,14.679
147402,3,526,3,258,224.46,131.54
147403,0,2105,1,1209.5,1209.5,400.734
147600,0,417,7,1198,1198,550.92
147600,1,2504,4,15.984,13.90608,8.144
147700,0,1184,3,1157,995.02,532.064
147700,1,1592,2,16.191,16.191,7.443
147700,2,1730,7,69.912,69.912,32.148
147700,3,1554,1,476.8,410.048,219.264
147701,0,1651,8,143.991,135.35154,66.213
147701,1,475,1,1638,1408.68,542.7
147701,2,89,5,122.9918,122.9918,40.7458
147800,0,617,2,918,817.02,304.16
147801,0,42,6,190.24,167.4112,87.4858
147802,0,1574,1,53.991,46.97217,24.831
147900,0,1329,3,27.184,23.65008,12.496
147900,1,1774,1,38.7,34.056,19.728
147900,2,1587,4,16.191,16.191,7.443
147901,0,508,2,558,558,256.6
147901,1,1819,1,28.8,28.8,14.679
147901,2,1585,2,20.601,20.601,6.822
147902,0,1819,2,28.8,25.92,14.679
147902,1,445,6,1118,972.66,514.12
148000,0,1747,3,98.1,98.1,32.499
148000,1,443,2,698,628.2,320.98
148000,2,460,2,599.8,533.822,305.8
148000,3,1944,8,106.5918,92.734866,54.3414
148000,4,917,6,358,354.42,118.62
148001,0,450,5,1838,1690.96,608.96
148001,1,98,1,98.4,88.56,45.2476
148001,2,1503,1,430.4,370.144,197.92
148001,3,1261,2,48.087,42.79743,24.518
148100,0,1031,3,214.5,214.5,98.644
148100,1,417,5,1198,1198,550.92
148100,2,103,2,94.3,94.3,43.3616
148101,0,122,1,251.991,244.43127,115.884
148102,0,1764,2,42.12,42.12,21.474
148102,1,1619,1,53.991,48.5919,24.831
148102,2,1083,6,465.4,465.4,214.019
148103,0,68,3,21.0658,19.591194,10.742
148103,1,1424,1,320,316.8,147.152
148103,2,800,4,59.9,53.311,30.54
148300,0,1104,1,555.1,499.59,183.911
148300,1,1189,1,221,194.48,112.671
148400,0,459,5,539.8,512.81,275.2
148400,1,348,4,1516,1516,697.16
148400,2,1561,6,643.2,553.152,213.104
148400,3,24,4,163.918,140.96948,75.3826
148400,5,1439,1,481.6,418.992,221.472
148401,0,707,1,182,182,92.78
148401,1,1577,1,197.1,173.448,65.304
148500,0,1179,3,1274,1274,422.097
148500,1,107,2,109.0518,97.056102,50.1512
148501,0,1647,1,161.991,161.991,74.493
148501,1,660,6,318,292.56,146.24
148502,0,1799,7,23.4,23.4,11.934
148600,0,516,2,180,180,59.64
148600,1,997,7,255.97,255.97,117.715
148600,2,2166,1,364.9,346.655,167.8048
148600,3,714,1,316,281.24,145.32
148601,0,1660,4,260.991,260.991,86.472
148602,0,1026,3,257.4,231.66,118.365
148700,0,1252,1,77.987,68.62856,39.754
148701,0,60,3,127.92,127.92,65.2146
148701,1,1528,2,483.2,425.216,160.096
148701,2,1541,3,478.4,435.344,220
148701,3,381,4,1398,1258.2,642.88
148800,0,1455,3,464,464,213.376
148801,0,1434,7,428.8,428.8,197.184
148801,1,1658,1,98.991,90.08181,50.472
148802,0,1518,1,480,427.2,220.736
148802,1,1535,6,428.8,390.208,197.184
148802,2,1614,1,233.991,224.63136,77.526
148803,0,1769,3,30.6,27.846,14.076
149000,0,2008,1,163.9918,152.512374,75.4154
149100,0,301,4,287.1,287.1,146.376
149101,0,399,7,1198,1198,550.92
149200,0,457,4,439.9,391.511,224.28
149200,1,1453,4,412.8,371.52,189.84
149201,0,1409,3,942.4,838.736,312.24
149202,0,1548,4,425.6,374.528,195.712
149202,1,714,1,316,316,145.32
149202,2,53,1,242.72,242.72,80.4174
149202,3,1490,2,206.4,196.08,105.232
149202,4,1317,3,20.784,19.12128,10.592
149202,5,961,1,214.5,201.63,98.644
149202,6,174,10,116.91,116.91,38.736
149300,0,1174,2,534.3,496.899,272.402
149300,1,1610,2,260.991,260.991,86.472
149300,2,1678,1,15.201,15.201,5.04
149300,3,1679,3,4.95,4.4055,2.52
149300,4,99,4,98.4,98.4,45.2476
149300,6,1789,3,38.7,34.83,19.728
149301,0,1069,1,764.4,672.672,253.266
149302,0,2495,6,15.984,14.70528,8.144
149400,0,512,1,258,258,131.54
149400,1,422,7,1938,1802.34,642.1
149401,0,2104,4,211.15,198.481,107.6496
149401,1,2099,4,211.15,187.9235,107.6496
149500,0,1249,7,64.987,64.987,33.137
149500,1,1554,3,476.8,414.816,219.264
149500,2,960,2,192.4,173.16,88.478
149500,3,2505,5,15.984,15.1848,8.144
149501,0,1351,1,27.184,27.184,13.856
149501,1,76,3,31.119,28.94067,14.309
149501,3,1197,2,561.6,499.824,286.325
149502,0,1314,3,266.5,239.85,122.551
149503,0,1695,4,4.482,4.482,2.286
149503,1,170,5,98.1,91.233,45.117
149503,2,1543,3,643.2,566.016,213.104
149700,0,1021,2,365.3,332.423,186.238
149700,1,665,5,204,181.56,104
149700,2,1402,3,70.096,70.096,32.24
149800,0,422,1,1938,1918.62,642.1
149801,0,1082,1,395.2,343.824,181.74
149900,0,1094,6,431.6,431.6,198.484
149900,1,1290,1,476.515,433.62865,157.885
149900,2,447,6,459.8,413.82,234.42
149901,0,2114,6,211.15,196.3695,107.6496
149901,1,1442,2,846.4,736.368,280.432
149901,2,1265,4,90.987,80.97843,46.384
149902,0,94,2,55.268,51.39924,28.1752
149902,1,1211,1,1105,1105,508.144
149902,2,95,5,55.268,50.84656,28.1752
149902,4,101,2,98.4,98.4,45.2476
150000,0,1566,2,425.6,412.832,195.712
150000,1,540,5,4998,4998,1655.94
150001,0,84,2,81.9918,81.9918,37.7036
150002,0,1618,1,53.091,45.65826,24.417
150100,0,1169,2,735.8,654.862,338.364
150100,1,67,2,21.0658,20.223168,10.742
150101,0,508,9,558,496.62,256.6
150200,0,1578,3,197.1,175.419,65.304
150201,0,418,2,539.9,539.9,275.26
150201,1,443,9,698,607.26,320.98
150201,2,100,8,98.4,91.512,45.2476
150201,3,302,3,899.1,818.181,297.891
150202,0,425,7,738,664.2,376.26
150202,1,57,1,127.92,113.8488,65.2146
150202,2,1716,2,63.117,63.117,29.025
150202,3,1187,5,1105,972.4,508.144
150203,0,1869,2,1490.76,1371.4992,685.5446
150400,0,2089,1,211.15,187.9235,107.6496
150401,0,95,1,55.268,48.63584,28.1752
150401,1,1729,2,69.912,69.912,32.148
150500,0,1129,5,567.06,567.06,187.876
150501,0,2099,3,211.15,211.15,107.6496
150501,1,106,2,109.0518,109.0518,50.1512
150501,2,1365,5,46.384,43.60096,21.328
150502,0,1266,7,64.948,60.40164,33.111
150600,0,420,1,999.8,899.82,509.72
150600,1,1771,2,30.6,28.152,15.597
150600,2,1680,4,6.291,6.291,3.204
150600,3,1293,6,773.5,672.945,256.282
150601,0,108,2,109.0518,98.14662,50.1512
150602,0,1655,3,260.991,224.45226,86.472
150603,0,1659,5,233.991,233.991,77.526
150603,1,945,3,260,260,86.138
150603,2,445,3,1118,1118,514.12
150604,0,1709,1,63.117,54.28062,29.025
150604,1,1682,6,8.091,8.091,3.717
150700,0,1757,1,50.31,50.31,25.65
150701,0,1561,1,643.2,572.448,213.104
150701,1,1791,2,38.7,33.669,19.728
150701,2,2509,1,6.496,6.496,3.312
150701,3,1347,1,33.6,31.248,15.456
150702,0,324,1,450,396,206.937
150702,1,426,9,999.8,889.822,509.72
150703,0,451,4,1118,1118,514.12
150703,1,1465,3,318.4,318.4,146.416
150704,0,2495,1,15.984,14.22576,8.144
150704,1,1646,1,143.991,143.991,66.213
150705,0,115,5,204.9918,180.392784,67.9206
150800,0,1489,7,496,451.36,228.096
150800,1,1508,5,480,475.2,220.736
150801,0,2094,3,211.15,187.9235,107.6496
150801,1,420,1,999.8,909.818,509.72
150801,2,2488,1,23.984,23.984,12.224
150801,3,2077,3,81.9918,81.9918,41.8036
150802,0,1698,5,6.291,6.291,3.204
150803,0,115,10,204.9918,182.442702,67.9206
150900,0,1164,1,234,201.24,119.301
150901,0,1726,1,50.4,50.4,25.695
150901,1,2512,2,207.984,180.94608,68.912
150902,0,262,2,179.1,161.19,91.314
150902,1,1439,3,481.6,423.808,221.472
150902,2,537,7,258,258,131.54
150902,3,34,3,78.679,70.8111,40.1144
150903,0,1705,5,6.192,5.5728,2.844
150903,1,1625,1,197.1,177.39,65.304
150903,2,2086,3,719.55,661.986,330.8946
150904,0,1591,2,11.394,10.14066,5.238
150905,0,1461,7,492.8,492.8,226.624
150906,0,75,2,31.119,29.87424,14.309
150906,1,163,5,1432.98,1304.0118,474.777
150906,2,1544,2,380.8,331.296,175.12
150907,0,1768,4,30.6,30.6,14.076
150907,1,1504,1,332.8,332.8,153.04
150908,0,443,10,698,600.28,320.98
150908,1,2493,5,39.984,39.984,20.384
150908,2,147,6,2609.991,2453.39154,864.738
150908,3,2027,2,147.5918,129.880784,67.8714
150908,4,381,3,1398,1384.02,642.88
150908,5,1602,5,161.991,150.65163,74.493
150908,6,1156,4,2080,2059.2,689.143
151100,0,1296,3,32.5,28.275,14.95
151100,1,1865,3,1311.918,1180.7262,668.8576
151100,2,1680,3,6.291,5.72481,3.204
151101,0,1986,2,114.7918,114.7918,58.5234
151101,1,1610,1,260.991,232.28199,86.472
151102,0,46,1,122.959,110.6631,62.689
151102,1,782,8,25.9,25.9,13.2
151102,2,63,3,148.42,130.6096,68.2568
151102,3,671,3,318,292.56,146.24
151103,0,1635,6,20.601,20.601,6.822
151200,0,672,2,338,338,155.44
151200,1,1637,1,16.191,16.191,7.443
151201,0,1453,1,412.8,363.264,189.84
151201,1,1299,2,32.5,28.925,14.95
151201,2,766,1,39.8,35.422,20.3
151202,0,61,2,148.42,143.9674,68.2568
151202,1,1338,2,52.784,52.784,24.272
151202,2,509,1,278,247.42,141.74
151203,0,1652,2,161.991,161.991,74.493
151203,1,2092,3,648.62,577.2718,298.275
151204,0,1604,3,233.991,201.23226,77.526
151204,1,1577,1,197.1,197.1,65.304
151204,2,2110,2,1209.5,1161.12,400.734
151204,3,426,2,999.8,909.818,509.72
151204,4,1326,4,68.784,61.9056,22.784
151204,5,93,4,55.268,55.268,28.1752
151300,0,363,1,1398,1342.08,642.88
151300,1,1462,3,428.8,428.8,197.184
151300,2,1036,1,239.85,239.85,110.292
151301,0,1592,2,16.191,16.191,7.443
151302,0,1402,5,70.096,70.096,32.24
151302,1,64,2,148.42,130.6096,68.2568
151302,2,1611,3,143.991,138.23136,66.213
151303,0,1579,6,197.1,197.1,65.304
151303,1,1020,3,377,377,124.904
151304,0,1326,1,68.784,68.784,22.784
151304,1,1549,4,622.4,553.936,206.208
151305,0,1744,6,25.2,21.924,12.852
151305,1,353,2,769.8,769.8,392.46
151305,2,53,2,242.72,220.8752,80.4174
151305,3,418,2,539.9,529.102,275.26
151306,0,1680,1,6.291,5.47317,3.204
151400,0,417,7,1198,1054.24,550.92
151400,1,72,2,39.319,34.20753,18.081
151401,0,1697,1,4.851,4.851,2.475
151401,1,1644,3,52.092,52.092,23.958
151401,2,1654,1,233.991,233.991,77.526
151402,0,1049,2,764.4,764.4,253.266
151402,1,1604,3,233.991,210.5919,77.526
151403,0,1580,2,197.1,175.419,65.304
151403,1,90,5,122.9918,122.9918,40.7458
151403,3,1385,3,36.784,32.73776,16.912
151403,4,1658,1,98.991,95.03136,50.472
151403,5,185,3,152.1,152.1,50.391
151403,6,54,7,242.72,213.5936,80.4174
151404,0,1720,1,63.117,55.54296,29.025
151404,1,1293,4,773.5,773.5,256.282
151405,0,1583,1,12.501,12.501,5.751
151405,1,1727,6,50.4,50.4,23.175
151406,0,1015,1,260,260,86.138
151500,0,1084,3,839.8,755.82,278.239
151500,1,1027,1,300.3,300.3,99.489
151500,2,111,8,204.9918,186.542538,67.9206
151500,3,183,3,98.1,88.29,45.117
151501,0,1278,1,19.487,17.92804,9.932
151502,0,2173,1,133.66,118.9574,68.142
151502,1,1450,1,492.8,492.8,226.624
151503,0,1608,1,98.991,90.08181,50.472
151503,1,445,3,1118,1118,514.12
151504,0,74,2,31.119,27.38472,14.309
151504,1,1755,5,58.41,58.41,29.781
151504,2,155,2,422.973,372.21624,194.508
151600,0,450,2,1838,1764.48,608.96
151601,0,1579,5,197.1,191.187,65.304
151601,1,485,3,198,198,100.94
151601,2,1422,2,481.6,481.6,221.472
151602,0,1610,2,260.991,250.55136,86.472
151602,1,1662,1,6.291,5.72481,3.204
151602,2,664,6,458,393.88,151.74
151603,0,371,1,1198,1102.16,550.92
151603,1,4,2,17.6874,17.6874,9.02
151603,3,174,10,116.91,104.0499,38.736
151604,0,1673,7,4.95,4.653,2.52
151605,0,837,2,23.8,20.706,12.14
151606,0,124,5,251.991,221.75208,115.884
151606,1,1556,2,448,394.24,206.016
151606,2,1523,4,478.4,420.992,220
151606,3,1719,7,63.117,63.117,29.025
151607,0,1451,2,428.8,428.8,197.184
151800,0,501,6,118,118,60.16
151801,0,96,1,55.268,51.39924,28.1752
151801,1,2514,1,207.984,207.984,68.912
151801,2,50,6,163.959,141.00474,75.399
151802,0,551,5,4590,4222.8,1520.76
151802,1,13,2,63.6976,61.149696,29.2904
151900,0,1289,5,101.387,96.31765,51.688
151900,1,503,1,1638,1490.58,542.7
151900,2,1093,3,738.4,642.408,244.647
151901,0,439,2,1118,1084.46,514.12
151901,1,1684,1,15.201,15.201,5.04
151901,2,1590,5,20.601,20.601,6.822
151902,0,1587,3,16.191,15.21954,7.443
151902,1,439,1,1118,1118,514.12
152000,0,1429,3,462.4,462.4,212.64
152001,0,1550,1,448,398.72,206.016
152001,1,113,4,204.9918,178.342866,67.9206
152001,2,1137,2,567.06,504.6834,187.876
152002,0,1650,3,260.991,224.45226,86.472
152002,1,460,6,599.8,599.8,305.8
152003,0,437,3,999.8,869.826,509.72
152100,0,1006,1,377,377,124.904
152100,1,1410,5,368,323.84,169.232
152101,0,56,5,242.72,242.72,80.4174
152102,0,2107,6,648.62,609.7028,298.275
152102,1,1699,2,6.192,6.192,2.844
152103,0,1682,9,8.091,8.091,3.717
152103,1,1429,4,462.4,402.288,212.64
152103,2,440,5,439.9,404.708,224.28
152103,3,1678,1,15.201,13.98492,5.04
152103,4,83,2,81.9918,81.9918,37.7036
152103,5,1651,1,143.991,126.71208,66.213
152200,0,460,5,599.8,599.8,305.8
152200,1,1795,2,38.7,38.7,19.728
152200,2,1780,7,38.7,38.7,19.728
152200,3,1672,1,15.201,13.6809,5.04
152200,4,116,2,152.991,133.10217,78.003
152200,5,1091,3,465.4,428.168,214.019
152200,6,1573,7,53.091,53.091,24.417
152201,0,1943,7,229.5918,229.5918,117.055
152300,0,979,3,365.3,317.811,186.238
152300,1,435,1,539.9,485.91,275.26
152301,0,1125,3,567.06,516.0246,187.876
152301,1,1303,1,123.5,123.5,56.797
152301,2,1778,2,38.7,38.7,19.728
152302,0,493,1,518,518,238.22
152303,0,1699,1,6.192,6.00624,2.844
152303,1,1696,4,15.291,14.06772,5.067
152303,2,1514,1,332.8,332.8,153.04
152303,3,462,2,1738,1598.96,575.84
152303,4,1076,2,828.1,761.852,274.365
152500,0,1413,1,478.4,449.696,220
152600,0,497,4,198,198,100.94
152600,1,850,7,461.8,401.766,153
152600,2,2492,2,39.984,39.984,20.384
152601,0,1654,9,233.991,233.991,77.526
152601,1,1636,6,11.394,11.394,5.238
152700,0,1281,1,19.487,16.95369,9.932
152700,1,1685,2,4.851,4.46292,2.475
152700,2,1526,3,380.8,380.8,175.12
152701,0,599,1,4590,4085.1,1520.76
152702,0,519,1,1238,1238,410.18
152702,1,1423,3,302.4,302.4,139.056
152702,2,1695,2,4.482,4.482,2.286
152800,0,662,1,472,415.36,156.38
152800,1,1655,1,260.991,232.28199,86.472
152800,2,2483,4,287,255.43,131.979
152801,0,1644,3,52.092,46.8828,23.958
152802,0,1326,1,68.784,61.21776,22.784
152802,1,1447,3,478.4,473.616,220
152802,2,1743,5,25.2,23.436,12.852
152900,0,191,3,59.4,59.4,30.285
152900,1,1589,5,8.991,7.73226,4.581
152900,2,642,3,318,279.84,146.24
152901,0,1817,6,28.8,28.8,14.679
152901,1,742,2,204,204,104
152901,2,2499,7,37.952,36.0544,19.344
153000,0,458,4,459.8,459.8,234.42
153000,1,16,2,90.159,81.1431,41.4592
153001,0,1516,2,460.8,460.8,211.904
153001,1,1497,7,427.2,427.2,196.448
153002,0,105,5,94.3,94.3,43.3616
153002,1,2101,1,719.55,633.204,330.8946
153003,0,1776,3,38.7,35.604,19.728
153200,0,446,1,439.9,382.713,224.28
153200,1,395,3,652,619.4,332.4
153300,0,1003,2,214.5,214.5,98.644
153300,1,1413,6,478.4,478.4,220
153300,2,128,2,129.06,129.06,65.799
153300,3,2155,6,133.66,124.3038,68.142
153300,4,1383,2,20.784,20.784,10.592
153301,0,435,5,539.9,539.9,275.26
153400,0,1630,2,20.601,18.33489,6.822
153401,0,426,2,999.8,909.818,509.72
153500,0,1549,2,622.4,622.4,206.208
153500,1,1807,3,28.8,25.632,14.679
153500,2,1690,3,15.291,14.37354,5.067
153500,3,1617,3,52.191,45.92808,24.003
153501,0,1326,2,68.784,67.40832,22.784
153501,1,1464,4,412.8,412.8,189.84
153501,2,1588,2,12.501,12.501,5.751
153501,3,1712,5,63.117,56.8053,29.025
153501,4,2510,1,6.496,6.496,3.312
153501,5,440,5,439.9,391.511,224.28
153600,0,1328,1,79.984,79.984,26.496
153700,0,2503,6,15.984,14.06592,8.144
153700,1,1493,5,430.4,395.968,197.92
153700,2,986,7,167.7,144.222,77.116
153701,0,110,4,109.0518,95.965584,50.1512
153701,1,900,1,88,80.96,44.86
153701,2,1684,5,15.201,13.83291,5.04
153702,0,968,1,242.97,242.97,111.735
154100,0,1469,5,320,275.2,147.152
154100,1,1574,1,53.991,53.991,24.831
154200,0,1071,4,439.4,382.278,202.059
154200,1,1600,2,52.092,47.92464,23.958
154400,0,485,1,198,198,100.94
157000,0,391,1,1398,1272.18,642.88
157000,1,1747,2,98.1,94.176,32.499
157200,0,435,3,539.9,539.9,275.26
157200,1,2510,3,6.496,6.496,3.312
157500,0,1649,2,233.991,203.57217,77.526
157500,1,1769,3,30.6,30.6,14.076
157500,2,458,2,459.8,455.202,234.42
157500,3,1424,1,320,281.6,147.152
157600,0,733,3,316,316,145.32
157700,0,1429,1,462.4,462.4,212.64
157700,1,1696,2,15.291,14.06772,5.067
157700,2,783,5,27,24.03,13.76
157700,3,1620,8,54.891,54.891,25.245
157701,0,1581,1,197.1,197.1,65.304
157701,1,433,2,1938,1938,642.1
157701,2,1022,1,239.85,220.662,110.292
157701,3,887,1,100,99,50.98
157800,0,387,1,1398,1230.24,642.88
157900,0,1408,5,846.4,761.76,280.432
157900,1,1209,1,1144,1144,526.084
157901,0,726,3,294,294,135.2
157902,0,86,2,81.9918,81.171882,37.7036
157902,1,1526,4,380.8,331.296,175.12
158100,0,1454,1,318.4,318.4,146.416
158100,1,67,1,21.0658,21.0658,10.742
158200,0,168,4,116.1,101.007,53.388
158201,0,2134,1,1353,1353,448.2776
158201,1,518,6,1738,1494.68,575.84
158300,0,1518,4,480,427.2,220.736
158301,0,612,1,4998,4948.02,1655.94
158301,1,83,1,81.9918,70.512948,37.7036
158301,2,899,1,88,88,44.86
158301,3,1953,4,404.26,404.26,185.9022
158301,4,1394,2,79.984,70.38592,26.496
158301,5,1910,3,737.18,715.0646,339.0044
158301,6,1762,1,28.251,28.251,14.4
158302,0,1798,2,38.7,36.765,19.728
158302,1,1434,5,428.8,428.8,197.184
158400,0,1666,1,15.201,15.201,5.04
158400,1,837,3,23.8,23.8,12.14
158401,0,11,7,49.1918,43.288784,25.0756
158401,2,1678,2,15.201,15.201,5.04
158402,0,1502,1,382.4,382.4,175.856
158500,0,2494,1,4.704,4.704,2.4
158501,0,1673,4,4.95,4.95,2.52
158501,1,1692,6,6.291,6.291,3.204
158600,0,383,9,1198,1198,550.92
158600,1,1685,2,4.851,4.851,2.475
158600,2,2097,2,648.62,557.8132,298.275
158601,0,419,5,738,693.72,376.26
158601,1,82,3,33.251,33.251,15.293
158601,2,407,3,1198,1198,550.92
158602,0,262,1,179.1,179.1,91.314
158602,1,1477,1,427.2,410.112,196.448
158603,0,1601,1,143.991,126.71208,66.213
158800,0,430,2,539.9,485.91,275.26
158800,1,1465,3,318.4,318.4,146.416
158900,0,1451,1,428.8,411.648,197.184
158901,0,1642,4,52.092,46.36188,23.958
158901,1,1496,1,460.8,428.544,211.904
158901,2,75,3,31.119,28.0071,14.309
158901,4,419,2,738,656.82,376.26
158901,5,540,4,4998,4398.24,1655.94
158901,6,636,2,1998,1998,918.8
159000,0,418,7,539.9,539.9,275.26
159000,1,431,7,738,649.44,376.26
159001,0,698,6,376,376,172.9
159002,0,1524,3,528,528,242.816
159100,0,1629,10,8.991,7.82217,4.581
159100,1,995,1,245.05,245.05,112.684
159100,2,1576,1,11.691,11.691,5.958
159100,3,1686,10,6.291,5.59899,3.204
159101,0,1777,2,38.7,38.7,19.728
159101,1,1433,7,492.8,492.8,226.624
159102,0,358,1,652,573.76,332.4
159200,0,722,2,458,407.62,151.74
159200,1,1637,1,16.191,14.5719,7.443
159201,0,1334,6,57.584,57.584,26.48
159300,0,685,4,316,316,145.32
159300,1,1719,2,63.117,56.17413,29.025
159301,0,1592,1,16.191,14.5719,7.443
159301,1,906,2,151.98,145.9008,77.48
159301,2,1485,1,368,368,169.232
159302,0,1516,5,460.8,456.192,211.904
159302,1,1665,2,4.491,3.95208,2.286
159302,2,1520,2,448,448,206.016
159302,3,106,2,109.0518,109.0518,50.1512
159302,4,589,1,1398,1398,642.88
159303,0,1611,1,143.991,126.71208,66.213
159303,1,1568,3,448,448,206.016
159303,2,1532,10,448,448,206.016
159303,3,1052,3,815.1,815.1,270.062
159500,0,1304,1,88.4,76.908,40.651
159600,0,428,2,1938,1686.06,642.1
159601,0,1452,2,468.8,407.856,215.584
159700,0,1448,1,409.6,368.64,188.368
159700,1,77,1,31.119,27.38472,14.309
159701,0,1682,1,8.091,7.92918,3.717
159701,1,2112,2,648.62,583.758,298.275
159702,0,1493,5,430.4,391.664,197.92
159702,1,416,1,1938,1724.82,642.1
159702,2,1070,7,405.6,352.872,186.524
159702,3,1428,2,428.8,428.8,197.184
159702,4,1281,2,19.487,17.14856,9.932
159702,5,987,3,260,260,86.138
159800,0,416,5,1938,1841.1,642.1
159801,0,305,8,296.1,263.529,136.17
159802,0,1505,3,368,368,169.232
159900,0,1508,3,480,480,220.736
159900,1,1783,3,38.7,34.83,19.728
159901,0,712,6,258,229.62,118.64
159901,1,1032,1,244.4,217.516,112.385
160000,0,21,2,109.88,109.88,50.5284
160001,0,1048,6,555.1,555.1,183.911
160002,0,975,5,214.5,190.905,98.644
160003,0,467,6,278,278,127.84
160003,1,1496,8,460.8,405.504,211.904
160003,2,1105,2,738.4,642.408,244.647
160200,0,1683,4,4.491,4.08681,2.286
160200,1,1795,2,38.7,33.669,19.728
160200,2,95,3,55.268,48.08316,28.1752
160200,3,387,2,1398,1286.16,642.88
160300,0,1669,1,6.201,5.95296,2.853
160300,1,59,9,127.92,110.0112,65.2146
160300,2,1582,4,16.191,16.191,7.443
160300,3,424,6,539.9,539.9,275.26
160301,0,1618,1,53.091,53.091,24.417
160400,0,426,1,999.8,879.824,509.72
160400,1,1690,4,15.291,15.291,5.067
160402,0,1321,4,46.384,42.67328,21.328
160500,0,1444,8,368,320.16,169.232
160501,0,1292,2,476.515,471.74985,157.885
160502,0,71,3,39.319,37.35305,18.081
160502,2,2090,2,1209.5,1124.835,400.734
160502,3,1744,2,25.2,25.2,12.852
160600,0,502,6,180,163.8,59.64
160600,1,1667,1,4.95,4.3065,2.52
160600,2,1613,1,98.991,86.12217,50.472
160601,0,1588,1,12.501,11.00088,5.751
160601,1,86,2,81.9918,70.512948,37.7036
160700,0,1503,2,430.4,400.272,197.92
160701,0,452,1,439.9,400.309,224.28
160701,1,1536,9,476.8,448.192,219.264
